"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Uganda","UGA","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2796.01245914589","2935.75687323887","3065.59896216555","3346.28153335934","3896.53311562919","4415.21644361515","4783.53427766331","5057.74104895385","5370.34132098823","5743.17775681277","5732.00339578678","5900.12486336032","6208.0519076485","6384.63348630824","6801.99052048394","7469.07572659199","7859.23403083738","8188.23428607584","8308.82316212031","8613.75487375361","8360.77857360725","7897.50090101137","7569.44904683926","8561.52084753134","9102.47972870636","9293.7386899568","9717.87439422539","8788.61266568693","8286.69215178965","8418.82633837508","8664.93742624931","8617.08591378252","8622.13957276497","",
"Ukraine","UKR","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7486.81786090755","6585.24089099398","5461.16647082459","3440.37717795127","3475.97394555709","3437.66596492389","3608.01288112966","3837.2426115302","4080.63424430637","4613.24867671345","5042.80532918937","5339.22469579039","6027.36800265488","6419.18866605185","6209.18357733863","6440.05578275423","6775.32265151726","6331.16816221344","4944.7583521235","5200.33572856676","5437.93231840452","5262.38661389241","5065.57785746718","4458.05051888669","4028.27253837338","4263.90870035186","4361.28674173254","4463.53746103055","4417.20456606952","4499.24969365533","4596.39494665657","","","",
"Upper middle income","UMC","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7183.82850585784","7366.3557444923","7759.22299143483","8143.54211179419","8414.50059528355","8860.78073006891","9334.19524964334","9571.97807577706","10074.4650337533","10567.1857017823","10965.022681627","11710.6415419403","12413.946895186","12899.3959971545","13196.0936407153","13858.2665618696","14413.5491117107","15064.2181956673","15391.564129303","16415.3040862035","17106.6093224725","17591.9570402137","18551.4250229562","19343.2087086739","20338.8958431918","21181.1382942701","21963.0149409982","22544.9349176295","22999.0479282838","23404.6618124701","24328.4048063479","25099.5282907416","25680.3151284819","",
"Uruguay","URY","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28234.7680661478","30107.5618169134","30239.919007244","32305.364001874","32117.9944132695","34345.4138169873","36882.3451943382","37418.93148275","36901.4413314718","35012.1167820891","34377.2496035453","34561.6738045917","36692.1940188477","35550.1566755897","38850.9796709014","36116.6652188209","37803.9830502572","36816.7200824333","39069.1101808701","41409.6029453151","40347.3436448125","39674.4431321499","40748.639922881","42760.5535672771","44947.6552117653","46556.4086652607","45923.0032344707","48470.5043209796","48792.5801971054","49105.4356941597","49986.3193701179","52727.4481115146","47691.8462207846","",
"United States","USA","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112824.65150798","","","","","","","","","",
"Uzbekistan","UZB","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4841.12315149092","3815.39907703343","3564.04459768937","3159.55341108837","2952.7136741007","3035.42367065776","3061.85551629584","3156.87020576785","3157.73015912678","3102.32425015223","3077.27877141674","3061.40252951911","3039.07623345496","3103.60029442477","3151.66803042418","3273.47173950139","3422.16697306609","3540.09317511998","3779.60543698084","4630.02375695301","4717.17107487975","4974.20149106182","5361.64523671959","5673.04403071702","6059.58060482326","6314.2036879245","6598.91307659101","7195.78421953416","7747.8507908851","8017.17397518943","8311.34787268036","8593.36902316395","8983.75280044127","",
"St. Vincent and the Grenadines","VCT","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11602.5535992122","12649.9722879359","12480.5683309295","12689.9075618304","12748.4193081663","12722.7485758313","13185.0089643474","13451.0410288226","13374.629480264","12298.7889138537","12506.3792381348","12643.6770055647","13957.8623681287","14373.4933407882","14963.9457963425","15236.1742271969","15723.0063911203","14984.0186429022","14638.8700147986","14052.286697069","14230.5767698936","14031.5851015552","14536.6730128434","14018.173024957","14377.7795893228","14482.9246986068","15010.0358847004","15737.6099905407","15158.6199127352","14646.0156934363","15240.329112004","17134.8438018801","17296.8546460418","",
"Venezuela, RB","VEN","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4319.56066395089","4558.56424557971","4870.62710490188","5242.13558817216","5624.88567697","6100.19490856113","5740.28476843953","6639.04301096682","6782.44640776219","7124.99809262835","6667.07706859049","6615.23519508188","6390.45776072355","6519.3221107695","6411.71545783566","6184.9682709772","6356.70286943861","6188.48540590044","6133.8158257307","5419.31135406731","5817.2764050807","6174.58924729624","6353.81001755857","6579.77086673442","6722.90916519575","6626.6662155711","6814.84522238605","7028.77251536586","7058.99622805463","7024.79525098715","6803.31718577072","7709.32338763972","7822.97327141881","",
"Vanuatu","VUT","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16327.3813083278","14555.3562769237","14105.1943214059","17038.2912819739","16325.6238157843","14133.44546201","13061.7648571831","13203.8132785433","12873.8895770389","16402.980121119","13088.6301738078","10875.8869966113","9730.41096299868","8840.35380150056","8468.86424731356","9360.97071114618","7908.83036469095","9515.63022724337","11567.4544655176","13662.0880241694","10997.1775371653","8531.36830251448","9109.75024617758","8406.71658477287","12128.2477204237","12210.6156103626","12496.1835260434","12651.0583794564","11189.9088998723","8266.00022959396","7540.34248312103","5664.73798492573","","",
"World","WLD","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14489.3117361108","14298.8791230506","14129.1853020045","16470.7036931994","17318.5446948706","17588.3711561567","18353.5489661381","18577.1684307443","18980.9122730989","19495.9655232371","19739.3205243653","20089.7847265187","20497.7808081851","20840.6407050345","20912.164937739","21331.9006615204","21542.026379894","21618.8040770732","20668.047314426","21742.464026897","22055.6396814381","22000.8385870768","22422.7404421465","22933.6539554806","27321.2944527955","24058.9811912341","24599.8954671298","25023.3478110216","25122.8973219934","25105.854230243","25799.4064947579","25763.0971874675","26037.1731005989","",
"Samoa","WSM","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20046.7617177987","20010.98880031","20608.1248027079","20067.7603837693","17963.3501879465","17904.7654845878","18863.8192142001","20834.202158094","22318.4238562231","23173.3833661197","24876.6557005876","25013.5584190614","24796.6379113235","24649.0662767448","26024.7418775314","19220.3510987742","13066.1073513875","13634.065816881","13898.0717771103","13306.151037482","13327.9242802858","13362.2962023933","14935.8688221098","14253.4526437423","13059.6350067018","14810.9193552644","14070.0018388971","13383.1261535527","13890.2072406382","13189.7126987006","",
"Kosovo","XKX","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26272.1720359896","25099.8525041969","23884.2253994427","24055.306833123","29641.5132612906","39114.5670002574","41042.6042633388","32083.7717590976","38648.0823455975","41381.750156161","35948.6341289273","34166.1386167228","32898.7193333419","32586.1029002799","34811.8445301337","34421.764916407","33972.067301733","33361.1585143761","32959.7217712534","33518.3765393621","32434.7410914394","25859.413977566","27117.5807395594","28979.4354143808","23689.4686411097","17027.9760793022","16357.9893946992","15635.7728307709","","","","","","",
"South Africa","ZAF","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16303.4972777378","15899.5512899947","15645.8526866239","15724.4415037427","15950.4556696952","16018.7274434137","16209.998074733","15721.2981131255","15428.8283913824","15857.7919759556","15396.1774829305","15199.9936628064","15391.1101534724","15304.4190330243","16064.4844813378","16892.7973697928","17863.4784803603","21292.497385169","21192.8878388438","24281.4993678451","24146.3343412498","24295.3951599021","23784.0314428872","23082.2932898469","21930.0954062525","22523.3999715008","22341.3006485234","22083.8563163709","22744.1702587964","23471.4143706671","26301.9391169988","23313.7145318132","22331.3394737679","",
